0,Rock,\n
0,Pop,\n
0,Metal,\n
0,Rap,\n
0,Regional,\n
0,KPOP,\n
0,JPOP,\n
0,JROCK,\n
0,EDM,\n
0,Trap,\n
0,Reggaeton,\n
0,Reggae,\n
0,Punk,\n
0,Gospel,\n
0,Country,\n
0,Teen,\n
0,Ska,\n
0,Emo,\n
0,Grunge,\n
0,Sinfonica,\n
